,CDS Code,County,County Superintendent (CCESSA) Region,Geographical Lead Region,District Name,Abbreviation,District Type,Grade Levels,Number of Schools,High School Partner District if Elementary,Total # of Jurisdictions Per School District,"Jurisdiction Name
(list on separate line for each jurisdiction)",Student Enrollment ,Size of District,Total Teaching Positions (FTE),% Unduplicated ,% FRM ,% English Learners,% Students Receiving Special Education Services,% Students of Color,Expense of Education per ADA ,# of Title 1 Schools,% of Title 1 Schools,Average Pollution Burden,Average Pollution Burden Score,Average Pollution Burden Percentile,Average Pop. Char.,Average Pop. Char. Score,Average Pop. Char. Percentile,Average CES 4.0 Score,Average CES 4.0 Percentile,Board Policies Link,"Policies List 
(enter a separate line for each)","BP: 3510 Green Schools Operations 
1 (Yes) 0 (No)","BP: 3510 
Year Adopted","BP: 3510 
Year of Policy Update 
if applicable","BP: 3510
Link to Policy","BP: 3511 Energy And Water Management 
1 (Yes) 0 (No)","BP 3511 
Year Adopted","BP 3511
Year of Policy Update 
if applicable","BP 3511
Link to Policy","BP: 3511.1 Integrated Waste Management
1 (Yes) 0 (No)","BP 3511.1 
Year Adopted","BP 3511.1
Year of Policy Update 
if applicable","BP 3511.1
Link to Policy","BP: 3514 Environmental Safety
1 (Yes) 0 (No)","BP 3514 
Year Adopted","BP 3514 
Year of Policy Update 
if applicable","BP 3514
Link to Policy","BP: 3514.1 Hazardous Substances
1 (Yes) 0 (No)","BP 3514.1 
Year Adopted","BP 3514.1 
Year of Policy Update 
if applicable","BP 3514.1
Link to Policy","BP: 6142.5 Environmental Education
1 (Yes) 0 (No)","BP 6142.5 
Year Adopted","BP 6142.5 
Year of Policy Update 
if applicable","BP 6142.5
Link to Policy","BP: 7110 Facilities Master Plan
1 (Yes) 0 (No)","BP 7110 
Year Adopted","BP 7110 
Year of Policy Update 
if applicable","BP 7110
Link to Policy","BP: 7111 Evaluating Existing Buildings
1 (Yes) 0 (No)","BP 7111
 Year Adopted","BP 7111
Year of Policy Update 
if applicable","BP 7111
Link to Policy",Total Number of Policies Passed,"AR: 3511.1 Integrated Waste Management Regulation
1 (Yes) 0 (No)","AR 3511.1
Year Adopted","AR 3511.1
Year of Policy Update 
if applicable","AR 3511.1
Link to Policy","AR: 3514 Environmental Safety Regulation
1 (Yes) 0 (No)","AR 3514 
Year Adopted","AR 3514
Year of Policy Update 
if applicable","AR 3514
Link to Policy","AR: 3514.1 Hazardous Substances 
1 (Yes) 0 (No)","AR 3514.1 
Year Adopted","AR 3514.1
Year of Policy Update 
if applicable","AR 3514.1
Link to Policy","AR: 3514.2 Integrated Pest Management Regulation
1 (Yes) 0 (No)","AR 3514.2 
Year Adopted","AR 3514.2
Year of Policy Update 
if applicable","AR 3514.2
Link to Policy","AR: 7110 Facilities Master Plan
1 (Yes) 0 (No)","AR 7110 
Year Adopted","AR 7110 
Year of Policy Update 
if applicable","AR 7110
Link to Policy","AR: 7111 Evaluating Existing Buildings
1 (Yes) 0 (No)","AR 7111
 Year Adopted","AR 7111
Year of Policy Update 
if applicable","AR 7111
Link to Policy",Total Number of Regulations Passed,"Climate Action Resolution OR Climate Emergency Declaration/Resolution
1 (Yes) 0 (No)"," Climate Action Resolution OR Climate Emergency Declaration/Resolution
Year Adopted "," Climate Action Resolution OR Climate Emergency Declaration/Resolution
Most Recent Revision Year
if applicable","Climate Action Resolution OR Climate Emergency Declaration/Resolution
Links and Notes","Environmental or Climate Literacy Resolution 
1 (Yes) 0 (No)","Environmental or Climate Literacy Resolution
Year Adopted ","Environmental or Climate Literacy Resolution 
Most Recent Revision Year
if applicable","Environmental or Climate Literacy Resolution
Links and Notes","Earth Day Resolution 
1 (Yes) 0 (No)","Earth Day Resolution 
Year Adopted ","Earth Day Resolution 
Most Recent Revision Year
if applicable","Earth Day Resolution 
Links and Notes","Other Environmental or Climate Resolution
1 (Yes) 0 (No)","Other Environmental or Climate Resolution
Year Adopted ","Other Environmental or Climate Resolution
Most Recent Revision Year
if applicable","Other Environmental or Climate Resolution 
Links and Notes",Total Number of Resolutions Passed,"School Board Policy Commitments
Subtotal",School Board Policy Commitments Score (out of 3),"Green Ribbon District
1 (Yes) 0 (No)
(2014-2024)","Green Ribbon Highest District Level Achievement
(2014-2024)","Points for District Achievement (Bronze / Silver = 1, Gold / Green = 2)","Green Ribbon Highest District Level Achievement Year Achieved
(2014-2024)","Green Ribbon for Individual Schools within District
1 (Yes) 0 (No)
(2014-2024)",Number of Schools with Individual Green Ribbon Achievement,% of Schools with Individual Green Ribbon Achievement,Green Ribbon Overall Score (up to 3 points),"District Environmental Vision or Goals
1 (Yes) 0 (No)","District Environmental Committee
1 (Yes) 0 (No)","District-Wide Environmental or Climate Action Communications
1 (Yes) 0 (No)",District Sustainability or Environmental Webpage Link,"District-Wide Environmental Initiative 
Links and Notes","Site-Level Environmental Initiatives
1 (Yes) 0 (No)","Site Level Environmental Initiatives
Links and Notes","District-Wide Environmental Initiative
Subtotal","District-Wide Environmental Initiative
Score (up to 1 point)","Published Facilities Master Plan (FMP)
1 (Yes) 0 (No)",FMP Year Adopted,"FMP Year Most Recent Revision/Update
if applicable",FMP Link,"Total GO Bonds and Parcel Taxes Attempted 
(2000 - 2029)","Total GO Bonds and Parcel Taxes Passed 
(2000 - 2029)","Most Recent Passed GO Bond Measure Year
(2010-2029) ","Total Amount of GO Bond Measure Funding ($)
(2010-2029)",GO Bond Score (up to .5),"Building Electrification (moving away from natural gas)
1 (Yes) 0 (No)",Energy Efficiency (Energy Conservation) 1 (Yes) 0 (No),"On-Site Renewables
1 (Yes) 0 (No)","HVAC: AC
1 (Yes) 0 (No)","Indoor Air Quality
1 (Yes) 0 (No)","Energy Resilience
1 (Yes) 0 (No)",Energy Subtotal,Energy Score,"Fleet Electrification
1 (Yes) 0 (No)","EV Chargers for Parking (not fleet)
1 (Yes) 0 (No)",Transportation Subtotal,Transportation Score,"Water Conservation 
1 (Yes) 0 (No)","Zero Waste Initiative
1 (Yes) 0 (No)","Schoolyard Forest (or planting multiple trees)
1 (Yes) 0 (No)","School Gardens
1 (Yes) 0 (No)","District-Wide Evidence of Campus Sustainability
Links and Notes",Campus Subtotal,District-Wide Campus Sustainability Score (up to 4),"Residential Outdoor Education
1 (Yes) 0 (No)","Environmental Field Trips
1 (Yes) 0 (No)","Green CTE
1 (Yes) 0 (No)","Garden Based Education
1 (Yes) 0 (No)","Environmental PBL
1 (Yes) 0 (No)","Food Systems Education
1 (Yes) 0 (No)","District-Wide Evidence of Environmental or Climate Literacy Curriculum
Links and Notes",District-Wide Curriculum Environmental or Climate Literacy Subtotal,District-Wide Curriculum Environmental or Climate Literacy Score (up to 3),"Safe Routes to School
1 (Yes) 0 (No)","Earth Day
1 (Yes) 0 (No)","Environmental Student Clubs
1 (Yes) 0 (No)","Site Level environmental committees
1 (Yes) 0 (No)","Environmental SEL 
1 (Yes) 0 (No)","District-Wide Evidence of Environmental Community and Culture
Links and Notes","District-Wide Evidence of Environmental Community and Culture
Subtotal","District-Wide Evidence of Environmental Community and Culture
Score (up to 2)","Overall District Environmental Initiatives Score
Up to 10 Points
","District-Wide Environmental Coordinator Staff
 (Whole System Responsibilities)
1 (Yes) 0 (No)","District-Wide Environmental Campus (facilities and grounds) Staff
1 (Yes) 0 (No)","District-Wide Environmental Curriculum, Community, and Culture Staff
1 (Yes) 0 (No)","Site-Level Environmental Staff
1 (Yes) 0 (No)","Garden Coordinator (district or site) 
1 (Yes) 0 (No)","District and Site-Level Environmental Staff
Links and Notes",Staffing Subtotal,Staffing Score,Environmental and Climate Action Score (20 points)
,01611190000000,Alameda,4,4,Alameda Unified,AlaU,Unified School District,K-12,19,N/A,2,"Alameda
Oakland","9,155",Medium,512.3,39.3%,37.4%,10.0%,13.4%,69.47%,"$18,033.00",4,21.05%,41.93,5.12,48.50,46.07,4.78,44.19,25.65,45.67,Alameda Unified BPs,"3510
3511
3511.1
3514
3514.1
6142.5
7110",1,2019,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=ISoU2EcfCplusK7E0VDGi6Ipg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=QvbYndQxlXNJWc3tdMO3Kg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2012,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=gKZDTKAMbrpujkslshEpEIvMg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=2ReEUvJrplusCzUMBw2qp4d2A==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=ewHLzwpUslsh1Zx8LVLWwP5HA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=RMyEslsh2w7M6uC29DMjWzVPg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=xVovGq4fFp33iQw5Xxb4LQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,7,1,2009,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=sHIicWVsY01XTCvckW4LOA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2019,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=KTCKjb1UUq1fqslshslshuWYTEVw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2009,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=1KNoCDMYf1cehXslshUROrJpg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2012,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=n0d255gRPuQ8X47YukFUjg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,1,2009,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030670&revid=fUEAaQwDULd56I0Onag0Rg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,5,0,N/A,N/A,COUNTY Declaration of Climate Emergency,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,6,3,0,N/A,0, N/A,1,4,21.1%,1,1,0,1,N/A,"Green Schools Page (note evidence is dated mostly 2018 and earlier)
 Environmental Literacy Page
District wide celebration of Earth Day",1,"Select schools receive award for sustainability 
Brief mention of environmental committee at Alameda High
",1.5,1,1,2013,"$2,014.00",Alameda Unified Facilities Master Plan ,5,4,2022,"$477,500,000.00",0.5,1,1,1,1,1,1,6,0.5,1,0,1,0.5,1,1,0,1,"Air Filtration Efforts
School Gardens for environmental literacy
Project for solar power
HVAC AC and sustainable heating/cooling
Received 13 electric school buses
District wide recycling/composting programs
Energy Resilience with Alameda Municipal Power


",3.5,3.5,1,1,0,1,1,0,"Environmental Literacy Page with garden based education, outdoor education, field trips, project based learning",2,2,1,1,1,1,0,"Club list which includes environmental clubs

AUSD celebrates Earth Week

Safe Routes to School ",2,2,8.5,0,0,0,0,0,N/A,0,0,12.5
,01611270000000,Alameda,4,4,Albany City Unified,AlCU,Unified School District,K-12,7,N/A,1,Albany,"3,637",Small,177.8,35.1%,30.4%,13.7%,10.0%,67.61%,"$15,681.00",0,0.00%,43.61,5.32,52.49,28.57,2.96,21.19,16.82,29.08,Albany Unified School District BPs,"3511
3511.1
7110",0,N/A,N/A,N/A,1,2009,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030672&revid=3HiYlrDVdeDkiAaiKRC3wA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2013,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030672&revid=cslshcfplusUuplusKb9CYJ7wLfslhg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,2009,2012,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030672&revid=bWplusg4uluwlWGgo3UbGK7plusA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,3,0,N/A,N/A,N/A,1,2013,2013,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030672&revid=8PTJcuiPyPXSfxGZ2PItaQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,1,2009,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030672&revid=Ls7VgsnoFlb1plusUINnplusslshZUQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,1,2009,2009,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030672&revid=0MNslshzslsh8hi0MnlV5cSQplusrHg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,3,1,2018,2018,COMMITMENT TO CLIMATE CHANGE ACTION,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,3.5,3,0,N/A,0, N/A,0,0,0.0%,0,1,1,1,1,"
Environmental Action Plan 
Environemtal Action Plan Committee ",1,Environmental Action at Ocean View School,2.25,1,1,2013,"$2,017.00",Albany Unified School District Facilities Master Plan,4,4,2016,"$190,000,000.00",0.5,0,1,1,1,1,1,5,0.5,0,0,0,0,1,1,0,1,"Garden Play Area at elementary school
Full Plan including AC, energy efficiency, no waste initiatives, and using on site renewables like solar power",3,3,1,1,0,1,0,0,"Garden club for outdoor education

Waste field trip",1.5,1.5,1,0,1,0,0,"Garden club for outdoor education

Safe Routes to School program
",1,1,6.5,1,1,0,0,0,"Environmental Action Committee 

Sustainability Committee ",3,3,12.5
,01611430000000,Alameda,4,4,Berkeley Unified,BerU,Unified School District,K-12,18,N/A,1,Berkeley,"9,438",Medium,503.9,28.9%,29.0%,7.8%,13.0%,58.55%,"$22,174.00",6,33.33%,36.78,4.49,36.57,32.48,3.37,26.46,16.51,28.79,Berkeley Unified School District BPs,6142.5,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030527&revid=9Yg1ER1LWULt9slsh9t8kAxmQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,0,N/A,N/A,N/A,1,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,0,N/A,N/A,N/A,1,2018,*,BUSD Climate Literacy Resolution ,0,N/A,N/A,Earth Day Actions,1,2019,*,Calling for Climate Change Action to Protect Students and their Families,2,1.5,1.5,0,N/A,0, N/A,1,1,5.6%,1,1,0,1,https://www.berkeleyschools.net/sustainability/,Sustainability Plan that covers district wide goals and initiatives,1,Student action for the environment,1.5,1,1,2018,*,Berkeley Unified School District Facilities Master Plan,2,2,2020,"$248,000,000.00",0.5,1,1,1,1,1,1,6,0.5,1,1,2,0.5,1,1,1,1,"8 EV Charging Stations
Sustainability plan that covers environmental resilience, efficiency, electrification, water conservation, and waste initiatives
Schoolyard Forests for outdoors learning

Garden Program for learning ",4,4,1,1,1,1,1,1,"Gardening and Food Systems Education Program
Environmental Field Trips which include PBL




CTE with Environmental Education ",3,3,1,1,1,0,0,"Safe Routes to School

Earth Week Events 

Gardening Club/Program for HS students ",1.5,1.5,9.5,1,1,0,1,1,Sustainability Coordinator and Maintenance Manager,5,4,16
,01611500000000,Alameda,4,4,Castro Valley Unified,CasVU,Unified School District,TK-Adult,16,N/A,1,Castro Valley,"9,454",Medium,424.4,39.9%,37.3%,13.2%,11.6%,75.52%,"$14,438.00",3,18.75%,29.77,3.63,21.10,33.40,3.46,27.86,13.58,22.45,Castro Valley Unified School District BPs,"3510
3511
3511.1
3514
3514.1
6142.5
7110",1,2019,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/Private?open#,1,2019,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2TDY76F072,1,2011,2022,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=CCQQDQ684933,1,2018,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2TEN770967,1,2018,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2TEU771090,1,2013,2022,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=CCQQSL6AB9C2,1,2013,2022,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=CM9SFG71C217,1,2001,2012,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2ULD7C908E,8,1,2011,2022,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=CCQQDS68589B,1,2019,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2TEQ770C8A,1,2013,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2TEX77143E,1,2018,*,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2TF2771790,1,2001,2012,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2ULB7C8DF0,1,2001,2012,https://go.boarddocs.com/ca/castrovalley/Board.nsf/goto?open&id=BZ2ULD7C908E,6,0,N/A,N/A,County Declaration of Climate Emergency,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,7,3,0,N/A,0, N/A,0,0,0.0%,0,1,0,0,N/A,Climatec partnership with district,0,N/A,0.5,0.5,1,2016,*,Castro Valley Unified School District Facilities Master Plan ,1,1,2016,"$123,000,000.00",0.5,1,1,1,1,1,1,6,0.5,1,1,2,0.5,1,1,0,1,"Zero waste week initiative

School Garden Club

Building Solar Power for efficiency, resilience

Natural gas, HVAC AC, cooling and heating improvements

Fleet electrification program and project to build EV chargers",3.5,3.5,1,1,0,1,1,0,"School Garden Club includes outdoor learning  

Environmental field trips, which includes PBL",2,2,1,1,1,0,0,"School Garden Club

Participates in Alameda County SRS Program

Earth Day event but no info on what is planned",1.5,1.5,7.5,0,0,0,0,0,N/A,0,0,10.5
,01750930000000,Alameda,4,4,Dublin Unified,DubU,Unified School District,K-12,16,N/A,1,Dublin,"13,004",Large,546.6,13.2%,9.5%,7.3%,8.6%,86.09%,"$13,192.00",7,43.75%,29.89,3.65,20.82,26.20,2.72,16.20,10.14,14.37,Dublin Unified School District BPs,"3511
3511.1
3514
3514.1
6142.5",0,N/A,N/A,N/A,1,2022,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=plusXjslshMqXBREiR6zdaOpJplusvA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2008,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=du2z7qFrEoi4dnDTy2jysA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2008,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=OBEcdNIwE416YyDoBEplusgtg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2008,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=5Nwuy4cbLOd2Gp38w5I5Kg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=ECoEadlNgjbOeZ5Mslshze3Tg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2007,2023,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=CoXrCgem15W1tgLPuBYnpw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,6,1,2008,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=KQZyyxcEf42EEpF6XCEaZQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2008,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=Lk18KWpslshggMecAGTMeSslshSg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2008,2022,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=FlToplusNxyCLnYeFq951uKOg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2008,2008,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=AuVpDEOvX2v6kdfyXJb4kQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,1,2007,2007,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030635&revid=d6K1yRY9herNmsf8VwRnyQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,5,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,5.5,3,0,N/A,0, N/A,0,0,0.0%,0,1,0,0,N/A,$26 million project for sustainability,1,Environmental impact project for Dublin High School,1,1,1,2015,"$2,022.00",Dublin Unified School District FMP,3,3,2020,"$672,000,000.00",0.5,1,1,1,1,1,1,6,0.5,1,1,2,0.5,1,1,0,1,"Zero waste transition resolution passed

Program for students to run school garden

$26 million project that details HVAC and air quality improvements; electric school buses and EV charging

Conservation program that develops on-site renewables and aims to become more energy efficient and tracks water usage",3.5,3.5,1,1,0,1,1,0,"Environmental PBL class at HS

Program for students to run school garden

Offer outdoor science education field trips",2,2,1,0,1,0,0,"Currently working with SRTS program


https://docs.google.com/spreadsheets/d/10IQKEoCPSdJpk30iFmJuXFVwl7nUOcCYXWx8FaYW-Eo/edit#gid=0",1,1,7.5,0,0,0,0,0,N/A,0,0,10.5
,01611680000000,Alameda,4,4,Emery Unified,EmeU,Unified School District,K-12,3,N/A,1,Emeryville,676,Extremely Small,37.8,81.3%,79.1%,19.1%,13.9%,84.76%,"$32,449.00",2,66.67%,51.99,6.35,74.60,54.09,5.61,56.56,35.60,67.33,Emery Unified School District BPs,"3510
3511.1
3514
3514.1
6142.5",1,2010,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=uPs6e6YHG40v4dwBO9OCnA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=HS1FgthT0pJqjrgdeqEiaA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=1hxhMlol9CweDHFotKg42Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=yStscF3SbjHu9S72slshE6d6Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=dbn5GKJRYb9YTho2Qrrciw==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,0,N/A,N/A,N/A,5,1,2004,2018,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=OHjMslshKmQ64Fj3zWD9i6DeQ==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=0DjZpXKIYQYhE0slshMYUoVCg==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=PPewXzTLD5vuQYSvZEDLxA==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,1,2004,2004,https://simbli.eboardsolutions.com/Policy/ViewPolicy.aspx?S=36030774&revid=AjnL2cwn6VwmDOyqlG7o6Q==&ptid=amIgTZiB9plushNjl6WXhfiOQ==&secid=&PG=6&IRP=0&isPndg=false,0,N/A,N/A,N/A,0,N/A,N/A,N/A,4,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,N/A,N/A,N/A,0,4.5,3,0,N/A,0, N/A,0,0,0.0%,0,0,0,0,N/A,N/A,0,N/A,0,0,0,N/A,*,*,1,1,2010,"$95,000,000.00",0.5,0,0,1,1,1,0,3,0.5,0,0,0,0,1,1,0,0,"Efforts to improve indoor air quality

Transition to solar power and usage of irrigation to conserve water

Zero waste initiative to make lunch trays reuseable",2,2,0,0,0,0,0,0,N/A,0,0,1,0,0,0,0,Alameda County Safe routes to school program for the district,0.5,0.5,2.5,0,0,0,0,0,N/A,0,0,5.5
